Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.642294,-60.699254""]";Parquimetro en Las Heras y Crespo;-31.642294;-60.699254
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.644216,-60.699474""]";Parquimetro en Sta.Maria de Oro y Las Heras;-31.644216;-60.699474
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.645572,-60.700241""]";Parquimetro en Las Heras y Eva Peron;-31.645572;-60.700241
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.645399,-60.699082""]";Parquimetro en C.San Martin y Alvear;-31.645399;-60.699082
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.644897,-60.698921""]";Parquimetro en Pje.Grilli y Alvear;-31.644897;-60.698921
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.644344,-60.698782""]";Parquimetro en Sta.Maria de Oro y Alvear;-31.644344;-60.698782
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.643454,-60.698513""]";Parquimetro en J.R.Pirez y Alvear;-31.643454;-60.698513
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.642522,-60.698229""]";Parquimetro en Alvear y R.del Castro;-31.642522;-60.698229
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.641618,-60.697918""]";Parquimetro en Calchines y Alvear;-31.641618;-60.697918
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.640745,-60.697644""]";Parquimetro en Sgto.Cabral y Alvear;-31.640745;-60.697644
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.639804,-60.697387""]";Parquimetro Alvear y Gdor. Candioti;-31.639804;-60.697387
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.6389,-60.697124""]";Parquimetro en Alvear e Ituzaingo;-31.6389;-60.697124
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.637978,-60.696845""]";Parquimetro en Alvear y Balcarce;-31.637978;-60.696845
Estacionamiento medido: Lunes a Viernes de 07.00 a 13.00 y de 16.00 a 20.00. Sabados de 08.00 a 13.00.;"[""-31.635297,-60.710235""]";Parquimetro en Urquiza y O. Gelabert;-31.635297;-60.710235
